LTER,Site,Species,MSE,b,coef_int,coef_slope,Pr_int,Pr_slope,logLik,length,Y1,Y2,Feeding,Habitat,Pollinator,Order
MidwestSTN,Princeton,Aphis gossypii,0.010680963,-0.994001087,-0.28778641,0.823404883,0.044072778,0.030168078,2.495231899,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Aphis nasturtii,1.333321842,0.999991382,1.499991382,-2.666666667,0.996186472,0.422647243,1.610326762,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Aphis nerii,3.000554737,0.999991297,-1.247898939,1.283592685,0.997874728,0.778734942,0.799202948,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Aphis spiraecola,3.447181378,0.99999782,0.725534951,4.24E-12,0.999423061,1,0.66044975,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Capitophorus elaeagni,1.559155026,0.09419841,-0.330831074,0.801887057,0.790085596,0.759368638,0.598094941,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Colopha ulmicola,2.432552479,0.999994653,-1.318999288,1.453621012,0.998044427,0.725586145,1.009062379,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Dysaphis plantaginea,2.124274857,0.999994723,0.186441585,-2.190081799,0.999706137,0.582028183,1.144573057,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Hyadaphis foeniculi,0.223727504,-0.775911266,0.509286107,-1.15041723,0.235513897,0.243441502,1.349856068,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Hyalopterus pruni,0.006253022,-0.911828261,1.255273396,-3.307557597,0.001513286,0.001186307,4.406502821,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Hysteroneura setariae,2.898782992,0.99999526,1.021461302,-0.643303942,0.99869376,0.885076863,0.833713103,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Lipaphis pseudobrassicae,2.791532791,0.999993628,-0.475472749,-0.943071681,0.999281618,0.829698414,0.87141163,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Macrosiphum euphorbiae,1.333321842,0.999991382,1.499991382,-2.666666667,0.996186472,0.422647243,1.610326762,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Myzus persicae,2.721371621,0.999993808,-0.00754795,-1.815609938,0.999988615,0.680656636,0.896866617,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Rhopalosiphum maidis,1.333823288,0.999996781,0.35796505,-2.45250151,0.999443872,0.454894525,1.609956145,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Rhopalosiphum oxyacanthae,3.47E-09,-0.999999963,0.91855866,-2.44948976,1.50E-09,1.16E-09,11.43468326,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Rhopalosiphum padi,0.181827178,-0.791215622,0.584016801,-1.366984992,0.165406048,0.162897693,1.515650983,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Rhopalosiphum rufiabdominale,0.225834345,-0.813661041,-1.08524556,2.676654815,0.06940754,0.062160099,1.232976334,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Schizaphis graminum,0.000290384,-0.999815292,-1.00218993,2.663232176,0.000105401,8.19E-05,4.357726153,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Sitobion avenae,3.02652587,0.999994738,-0.858320219,-6.01E-12,0.998868298,1,0.790588189,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Tetraneura spp.,1.500433588,0.618649709,0.842129012,-1.637787325,0.637941176,0.588695789,1.12761022,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Princeton,Therioaphis trifolii,0.742241485,-0.051190467,0.799367489,-2.10261427,0.374731409,0.301129038,1.19585498,4,2007,2010,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Acyrthosiphon pisum,0.627171881,0.28763094,1.024573849,-2.43408444,0.161270541,0.086776594,5.186818898,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis asclepiadis,0.148148146,0.999999963,-0.796296296,2.96296294,0.99960192,0.037749551,3.773649778,4,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis craccivora,1.326849933,0.958585761,0.790424759,-2.704889865,0.851446577,0.444939115,4.309707049,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis fabae,0.492401731,0.80566495,0.656247912,-2.116316196,0.626623878,0.23091472,2.614687128,4,2012,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis glycines,0.833409756,-0.466579535,0.2255485,-0.27840974,0.630181093,0.760079393,3.167596596,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis gossypii,1.141813783,0.037232892,0.292759651,-0.66548776,0.693701328,0.639675577,3.000857032,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis nasturtii,1.012996317,-0.198626844,0.173021622,-0.422389415,0.771946758,0.715390953,3.00643395,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Aphis spiraecola,0.981677338,-0.203258072,0.341117248,-0.728899981,0.564837828,0.526625493,3.093653787,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Capitophorus elaeagni,0.995142983,0.069283445,0.598210743,-1.371069397,0.410773377,0.32773679,3.461726202,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Capitophorus hippophaes,1.025425915,-0.198249168,0.126480176,-0.24377363,0.832962944,0.833710286,2.970417806,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Cavariella aegopodii,2.480752439,0.961873886,-0.207548201,-1.102142796,0.974497978,0.750907625,1.149995545,4,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Chaitophorus populicola,1.166659999,0.999994285,-0.377983374,3.086709863,0.999101759,0.363213701,4.145640742,7,2012,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Colopha ulmicola,NA,NA,0,0,NA,NA,NA,7,2012,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Dysaphis plantaginea,1.85185181,0.999999967,1.643167571,-2.130032064,0.999773618,0.495025358,2.042012708,5,2012,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Forda marginata,0.068694197,-0.959830976,-0.233153367,0.622411171,0.302460862,0.190962912,1.712304062,4,2012,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Hayhurstia atriplicis,1.204005983,0.146149977,0.30906599,-0.745389298,0.71357343,0.637761012,2.60363557,7,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Hyadaphis foeniculi,2.454545387,0.999999963,1.653321141,-1.889509892,0.999796944,0.573598576,0.974580056,4,2012,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Hyalopterus pruni,1.392772369,0.233298639,0.109345806,-0.228131711,0.913798768,0.905698501,1.923025298,6,2012,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Lipaphis pseudobrassicae,0.498674066,-0.263199742,1.033402124,-2.306718554,0.036378179,0.021565288,5.034401141,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Macrosiphum euphorbiae,1.18558455,0.999997394,-0.556656091,-0.926739794,0.999106602,0.787795912,4.767630092,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Myzus lythri,0.333326725,-0.783544531,0.061185962,-0.376919446,0.86947534,0.622986606,1.074713166,4,2012,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Myzus persicae,1.283637813,0.495692298,0.236293801,-0.2563222,0.841590644,0.902831329,3.391482934,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Nearctaphis bakeri,0.306989768,-0.675073667,0.672654792,-1.541449785,0.092886646,0.072913008,2.522157034,5,2012,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Nearctaphis crataegifoliae,0.821091648,-0.435781675,0.410545829,-1.333333341,0.589615448,0.456860521,0.65555551,4,2012,2015,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Prociphilus spp.,1.003533892,-0.201199967,0.183888246,-0.441513422,0.756711514,0.701542274,3.03070261,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Protaphis middletonii,0.969069923,-0.227173798,0.414535659,-0.818321022,0.589431846,0.562271465,1.968757485,6,2013,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Pterocallis alnifoliae,0.51317502,-0.655572099,0.707671938,-1.378000486,0.152300281,0.173809642,1.774821588,5,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Rhopalosiphum cerasifoliae,1.0507684,-0.139306401,0.279931172,-0.643040038,0.697228986,0.654770091,1.963646977,6,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Rhopalosiphum maidis,1.52114772,0.921140606,0.696520803,-0.117632252,0.83292825,0.973417281,3.797239504,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Rhopalosiphum nymphaeae,0.99041746,0.176418893,0.550878398,-1.34942205,0.480947765,0.365927461,3.64014813,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Rhopalosiphum oxyacanthae,0.67325281,-0.648137574,0.485425405,-0.887679022,0.272906241,0.359636279,2.073990886,6,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Rhopalosiphum padi,0.708979211,-0.481410011,-0.175395579,0.507079291,0.681614654,0.548389257,3.62725869,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Rhopalosiphum rufiabdominale,1.158097606,-0.013413873,-0.03606757,0.073362213,0.95990395,0.957398472,2.882300826,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Schizaphis graminum,0.877678362,-0.144546771,0.57026221,-1.308136261,0.339192976,0.263473812,3.517925292,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Sitobion avenae,0.418206422,-0.727718129,0.669689022,-1.375587049,0.052144049,0.045590451,4.711727618,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Tetraneura spp.,0.830317452,0.757128648,0.824099126,-1.306982111,0.563386258,0.55292622,5.216661055,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rhinelander,Therioaphis trifolii,0.196973245,-0.813702092,0.713386302,-1.641962416,0.007997702,0.003940173,6.723468177,8,2012,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Acyrthosiphon pisum,0.420536206,0.272829086,1.260621868,-2.721421917,0.011722873,0.003964162,12.11305653,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Anoecia corni,0.317090395,-0.650686374,-0.418313372,1.479313053,0.146313164,0.078811653,3.679476924,6,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Anoecia cornicola,1.048813787,0.999999963,-2.125956973,1.9260195,0.999563115,0.5374494,6.440677815,10,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Anoecia oenotherae,0.518869172,-0.606279453,-0.782685067,1.728472324,0.116784281,0.068574878,2.721238951,6,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis asclepiadis,1.017620014,0.259595234,-0.608063711,1.612559879,0.38778966,0.245062502,5.274210788,11,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis coreopsidis,1.611111085,0.999999979,0.298142335,0.819891649,0.999964763,0.768837292,2.367191321,5,2009,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis craccivora,0.837706375,0.330019365,0.880400652,-1.985490641,0.192992827,0.108682365,8.091731021,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis fabae,1.417242652,0.794441974,0.602772989,-0.707415186,0.759183348,0.789589908,3.812829823,8,2009,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis glycines,0.843261304,0.212143743,0.691819668,-1.52321172,0.243978,0.162100844,7.822700845,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis gossypii,0.841246757,-0.393364402,-0.10708979,0.230847753,0.765633294,0.72864222,6.793514333,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis nasturtii,1.120871687,0.241514783,0.077396604,-0.293996143,0.910043329,0.812469324,6.170737308,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis nerii,1.585263805,0.648320407,-0.392811448,1.325000461,0.812401827,0.607327247,2.749967583,7,2011,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis sambuci,1.658869784,0.579138366,-0.397927297,0.416651324,0.790401029,0.855790517,1.525809598,5,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Aphis spiraecola,1.021120668,0.286721579,0.365808938,-0.767167702,0.595951282,0.537884157,6.817463631,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Calaphis betulella,1.969696919,0.999999961,0.681818175,-0.393939469,0.999904081,0.876908484,1.479106388,4,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Capitophorus elaeagni,0.699262082,-0.091660599,0.88747145,-1.900055018,0.043902855,0.02220415,8.412217124,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Capitophorus hippophaes,0.650842079,-0.568410877,0.293606231,-0.525910199,0.405744975,0.468298051,5.155921967,10,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Cavariella aegopodii,1.767676727,0.999999963,1.726155842,-2.240683069,0.999740291,0.444438099,1.957887967,5,2009,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Chaitophorus populicola,0.496428153,-0.522448912,0.793425723,-1.673591671,0.008851498,0.004590971,8.908508861,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Colopha ulmicola,1.343691608,0.516526839,0.303833607,-1.037193474,0.801157646,0.599911534,2.948231888,7,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Drepanaphis acerifoliae,0.720248938,-0.461262841,-0.379237542,1.069555522,0.314923939,0.169727718,3.75817063,8,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Eucallipterus tiliae,2.723081767,0.805026812,-0.529619896,0.004544847,0.863558922,0.998923681,0.907795088,4,2013,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Forda marginata,0.601405125,-0.037316777,1.024175336,-2.242578115,0.031211324,0.014229734,7.908846939,12,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Hayhurstia atriplicis,0.632540504,0.34125844,0.897828621,-2.047674809,0.152112063,0.085956372,7.616673761,11,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Hyadaphis foeniculi,0.341701218,0.99999998,0.605369724,-1.197747874,0.999838959,0.465288014,9.758063441,9,2006,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Hyadaphis tataricae,0.628097036,0.999999971,1.097738415,-1.656690302,0.999753377,0.388703561,3.580768396,5,2007,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Hyalopterus pruni,0.803196318,-0.239926166,0.652495699,-1.378103811,0.111109648,0.072431825,7.332633904,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Hyperomyzus spp.,2.544004796,0.999999963,1.405978806,-1.307614936,0.999830385,0.667301369,1.03019476,4,2008,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Hysteroneura setariae,0.752162587,-0.023054553,0.754149081,-1.799695241,0.161464014,0.095841305,4.901017772,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Iziphya flabella,NA,NA,0,0,NA,NA,NA,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Lipaphis pseudobrassicae,0.691985759,-0.08920801,0.906963246,-1.952763644,0.039594502,0.019079917,8.479103465,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Macrosiphum euphorbiae,0.515751618,-0.070219314,1.10042846,-2.373952099,0.007677749,0.00273121,10.27473346,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Monellia caryella,1.926935012,0.973216517,0.664209638,-0.430360543,0.921719247,0.845725926,1.194446468,4,2008,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Myzocallis spp.,1.986696169,0.999999963,-2.271989296,3.113681457,0.99967756,0.305583216,1.74721983,5,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Myzus lythri,1.22323059,0.436426153,-0.455016424,0.979174006,0.645645456,0.585510368,4.313667116,10,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Myzus persicae,0.480571992,0.217729384,1.15255075,-2.448421953,0.019712833,0.008291412,11.20699011,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Nearctaphis bakeri,0.968057443,-0.216680362,-0.191840619,0.53386447,0.696653133,0.614713902,4.141708095,10,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Nearctaphis crataegifoliae,1.159076807,0.074524139,0.131251865,-0.401043256,0.84277774,0.783174052,3.396616268,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Prociphilus spp.,0.800409044,-0.198220315,0.852455514,-1.745859871,0.256105219,0.217815363,2.4127496,6,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Protaphis middletonii,1.013996128,0.237788625,0.472383277,-1.110185504,0.47242112,0.359953374,6.295662504,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Rhopalosiphum cerasifoliae,2.400987612,0.810885218,-0.791780769,0.52461888,0.791470016,0.86305598,0.930486563,4,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Rhopalosiphum maidis,0.512834523,0.511255151,0.999518501,-2.013776076,0.138790334,0.093774391,11.43249521,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Rhopalosiphum nymphaeae,0.736941131,-0.300504097,0.686074983,-1.484396007,0.075129947,0.044822645,7.127442914,13,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Rhopalosiphum oxyacanthae,0.81342005,-0.409670236,0.131553048,-0.325952881,0.707101525,0.61592308,6.966744597,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Rhopalosiphum padi,0.686560046,0.07666364,0.943931541,-2.03355715,0.057102888,0.028697373,8.81068587,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Rhopalosiphum rufiabdominale,0.918127658,0.52671195,0.367081977,-0.788085187,0.678036448,0.611344745,7.975294268,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Schizaphis graminum,0.408510554,-0.732924489,0.651726132,-1.263461697,0.007275196,0.005671707,10.43285856,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Sipha elegans,1.173346458,0.298093768,-0.552011176,1.198023806,0.518238317,0.484138883,3.297261013,8,2006,2016,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Sitobion avenae,0.780146935,-0.455477941,0.188477064,-0.317833691,0.573387566,0.60796379,7.135671787,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Tetraneura spp.,0.767006563,0.423475768,0.82615165,-1.879347075,0.250285936,0.14802381,8.817202302,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Therioaphis riehmi,0.884348767,-0.339858765,-0.04353842,0.16885136,0.921256982,0.840205732,3.862059147,9,2006,2017,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Therioaphis trifolii,0.411378892,0.271285335,1.207012445,-2.616649434,0.013857481,0.004710846,12.24214936,14,2006,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Thripsaphis spp.,0.783475761,-0.451548989,-0.029833892,0.171896958,0.940123926,0.829855662,3.468516404,8,2008,2019,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Rosemount,Tinocallis saltans,1.227296062,0.285404312,-0.154353726,0.125343692,0.855423056,0.932765504,4.131770849,10,2007,2018,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Acyrthosiphon pisum,0.261189293,-0.39989026,1.345265394,-2.943872258,0.000876246,0.000409552,7.951750639,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Anoecia corni,0.593934099,-0.234104176,0.940475935,-2.098970317,0.088597024,0.053848684,3.813192665,7,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Anoecia cornicola,0.959901068,0.116655228,0.577859148,-1.341301249,0.421284466,0.317821343,3.705525711,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis asclepiadis,0.629357751,-0.357334793,0.749002167,-1.718208485,0.093996605,0.054166143,4.94353643,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis coreopsidis,1.738106882,0.999999963,-0.87197607,-0.427176754,0.999865015,0.902156738,2.665934466,6,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis craccivora,1.169767119,0.586773615,0.235890111,-0.26433275,0.847814308,0.900698113,4.353937241,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis fabae,0.853555021,-0.344104365,-0.204044767,0.456535661,0.701254067,0.650067951,2.739304215,7,2007,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis glycines,1.085960078,0.065420434,0.38308847,-0.876794057,0.586862917,0.510879028,3.69484153,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis gossypii,0.586444688,-0.360687132,-0.729611769,1.726616287,0.091073097,0.046816676,5.185260273,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis illinoisensis,2.78E-08,-0.999999963,-1.58E-08,3.31E-08,0.999887939,0.999871985,9.497769556,4,2007,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis nasturtii,0.752321893,-0.488755863,0.063214134,0.015867166,0.876762341,0.983903904,4.097098667,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis nerii,0.892561962,0.999999963,-0.735873726,1.139417442,0.999850125,0.573598545,1.986180964,4,2006,2011,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Aphis spiraecola,0.842363965,-0.3290177,0.447179016,-0.914940153,0.358320644,0.32989242,3.968974743,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Calaphis betulella,3.47E-09,-0.999999963,-0.91855866,2.44948976,1.50E-09,1.16E-09,11.43468326,4,2006,2009,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Capitophorus elaeagni,0.34664634,0.093492272,1.225372958,-2.795056059,0.016059994,0.006444476,7.735886341,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Capitophorus hippophaes,1.259020112,0.771173339,-0.582071293,1.080280619,0.741432784,0.691455462,4.513230358,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Cavariella aegopodii,1.543101753,0.9807881,-0.653237776,-0.407943981,0.923018706,0.897080669,2.812386545,6,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Colopha ulmicola,0.668958302,-0.547050528,-0.102261818,0.341033848,0.78421733,0.638702074,4.402287076,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Dysaphis plantaginea,0.37233226,-0.430117367,1.075088262,-2.416936515,0.007019715,0.003187585,6.660210183,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Forda marginata,0.500734475,-0.527291862,0.731495066,-1.617570236,0.096884302,0.073878524,3.716699802,7,2006,2012,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Geoica utricularia,1.221397867,0.180413488,0.144078291,-0.464279934,0.860250752,0.762066796,3.07190625,8,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hamamelistes spinosus,0.30295916,0.520830334,-1.522652209,2.931013749,0.053012662,0.030074726,6.580715404,7,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hayhurstia atriplicis,0.928698786,-0.128256506,-0.457065226,1.057527932,0.42656807,0.339304788,3.941654056,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hyadaphis foeniculi,0.852303619,0.291515549,0.633565958,-1.580671787,0.409617915,0.27322854,4.911593234,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hyadaphis tataricae,1.411550129,0.940259072,-1.095904557,0.624125691,0.76658099,0.821455778,3.095895972,6,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hyalopterus pruni,0.815665379,-0.40290049,0.123116438,-0.217322765,0.782432571,0.800106675,3.961092043,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hyperomyzus spp.,1.163565898,-0.008030804,0.353046351,-0.701340253,0.679109443,0.623806396,2.050483761,6,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Hysteroneura setariae,0.874843621,0.862647761,-0.145348845,1.179510807,0.939310514,0.575730982,3.873564917,6,2006,2013,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Lipaphis pseudobrassicae,1.125505593,0.663809607,0.10469972,-0.192470211,0.938341688,0.932031357,4.653865136,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Macrosiphum euphorbiae,1.115968954,0.022287179,0.25347486,-0.573899473,0.71236796,0.659038357,3.531827452,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Myzus lythri,0.928440414,0.771198031,0.046513113,-0.648722464,0.975406552,0.780725592,5.579331526,9,2006,2014,herbivore,terrestrial,n,Hemiptera
MidwestSTN,Saginaw,Myzus persicae,0.894113122,0.195970815,-0.778057218,1.664409932,0.289433624,0.22906931,4.584467296,9,2006,2014,herbivore,terrestrial,n,Hemiptera
